user_id,date,morning_brush,afternoon_brush,night_brush,morning_floss,afternoon_floss,night_floss,morning_mouthwash,afternoon_mouthwash,night_mouthwash,total_brushes,total_floss,total_mouthwash,streak_days,score
38,2025-02-25,1,0,1,0,0,1,0,0,1,2,1,1,3,34
38,2025-02-24,1,0,1,0,0,1,0,0,1,2,1,1,4,36
38,2025-02-23,0,0,0,0,0,1,0,0,1,0,1,1,0,8
38,2025-02-22,1,1,1,0,0,1,1,0,1,3,1,2,1,43
38,2025-02-21,1,0,1,1,0,1,1,0,1,2,2,2,2,40
38,2025-02-20,1,1,1,1,1,1,1,1,1,3,3,3,3,60
38,2025-02-19,0,1,0,0,1,1,1,0,1,1,2,2,0,26
38,2025-02-18,0,0,1,0,0,1,0,0,0,1,1,0,0,15
38,2025-02-17,1,1,1,1,1,1,1,1,1,3,3,3,1,56
38,2025-02-16,1,1,1,1,1,1,1,1,1,3,3,3,2,58
38,2025-02-15,1,1,1,1,0,0,1,0,1,3,1,2,3,47
38,2025-02-14,0,1,0,0,1,0,1,1,0,1,1,2,0,21
38,2025-02-13,1,0,1,0,0,1,1,0,0,2,1,1,1,30
38,2025-02-12,1,1,1,1,1,1,1,1,1,3,3,3,2,58
38,2025-02-11,0,1,1,0,1,1,0,0,1,2,2,1,3,39
38,2025-02-10,0,1,1,1,1,0,0,1,0,2,2,1,4,41
38,2025-02-09,1,1,1,1,1,1,1,1,1,3,3,3,5,64
39,2025-03-10,1,1,1,1,1,1,1,1,1,3,3,3,1,56
39,2025-03-09,1,1,1,0,0,0,0,1,0,3,0,1,2,37
39,2025-03-08,1,0,0,1,0,1,1,1,0,1,2,2,0,26
39,2025-03-07,1,1,1,1,0,1,0,0,0,3,2,0,1,42
39,2025-03-06,0,0,1,0,1,0,1,1,0,1,1,2,0,21
39,2025-03-05,0,0,1,1,1,1,1,0,1,1,3,2,0,31
39,2025-03-04,1,1,1,1,1,1,1,1,1,3,3,3,1,56
39,2025-03-03,0,0,1,0,0,0,0,0,0,1,0,0,0,10
39,2025-03-02,1,0,1,0,0,0,1,0,1,2,0,2,1,28
39,2025-03-01,1,1,1,1,1,1,1,1,1,3,3,3,2,58
39,2025-02-28,1,1,1,1,1,1,1,1,1,3,3,3,3,60
39,2025-02-27,1,1,1,1,1,1,1,1,1,3,3,3,4,62
39,2025-02-26,0,0,0,0,1,1,0,1,0,0,2,1,0,13
39,2025-02-25,0,0,1,0,0,1,0,0,1,1,1,1,0,18
39,2025-02-24,0,1,1,1,0,1,1,1,1,2,2,3,1,41
39,2025-02-23,1,1,1,1,1,1,1,1,1,3,3,3,2,58
39,2025-02-22,1,0,0,1,1,1,0,0,1,1,3,1,0,28
39,2025-02-21,1,0,1,0,0,0,0,0,0,2,0,0,1,22
39,2025-02-20,1,0,1,1,1,0,1,0,0,2,2,1,2,37
39,2025-02-19,1,0,1,0,0,1,0,0,1,2,1,1,3,34
39,2025-02-18,0,1,1,0,1,1,1,1,0,2,2,2,4,44
39,2025-02-17,1,1,1,1,1,1,1,1,1,3,3,3,5,64
39,2025-02-16,1,1,1,1,0,1,0,0,1,3,2,1,6,55
39,2025-02-15,1,1,1,1,0,0,0,0,1,3,1,1,7,52
39,2025-02-14,1,1,1,0,0,0,0,0,0,3,0,0,8,46
39,2025-02-13,0,0,1,1,0,0,1,1,1,1,1,3,0,24
39,2025-02-12,1,0,1,0,0,1,1,0,0,2,1,1,1,30
39,2025-02-11,1,1,1,1,0,0,0,0,1,3,1,1,2,42
39,2025-02-10,0,0,0,1,1,0,0,1,0,0,2,1,0,13
39,2025-02-09,1,1,1,1,1,1,1,1,1,3,3,3,1,56
40,2025-03-10,1,0,1,1,0,0,0,0,0,2,1,0,1,27
40,2025-03-09,1,0,0,0,0,0,0,0,0,1,0,0,0,10
40,2025-03-08,0,0,1,0,0,0,0,0,1,1,0,1,0,13
40,2025-03-07,0,0,0,1,0,1,0,0,1,0,2,1,0,13
40,2025-03-06,1,1,1,1,1,1,1,1,1,3,3,3,1,56
40,2025-03-05,1,1,1,1,0,0,0,0,0,3,1,0,2,39
40,2025-03-04,1,1,1,0,0,0,0,0,1,3,0,1,3,39
40,2025-03-03,0,1,1,1,1,1,0,1,1,2,3,2,4,49
40,2025-03-02,1,0,1,0,0,1,0,0,1,2,1,1,5,38
40,2025-03-01,1,1,1,1,1,1,1,1,1,3,3,3,6,66
40,2025-02-28,0,1,1,1,1,1,0,0,0,2,3,0,7,49
40,2025-02-27,1,1,1,1,1,1,1,1,1,3,3,3,8,70
40,2025-02-26,1,1,1,1,1,1,1,1,1,3,3,3,9,72
40,2025-02-25,0,1,0,0,0,0,1,1,0,1,0,2,0,16
40,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,1,56
40,2025-02-23,1,0,0,0,0,0,0,0,1,1,0,1,0,13
40,2025-02-22,0,0,0,1,1,1,1,0,1,0,3,2,0,21
40,2025-02-21,0,0,0,0,0,1,0,0,1,0,1,1,0,8
40,2025-02-20,1,1,1,1,1,1,1,1,1,3,3,3,1,56
40,2025-02-19,0,1,1,1,1,0,0,1,1,2,2,2,2,40
40,2025-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2025-02-17,1,1,1,1,0,0,0,0,0,3,1,0,1,37
40,2025-02-16,1,1,1,1,1,1,1,1,1,3,3,3,2,58
40,2025-02-15,1,1,1,1,1,1,1,1,1,3,3,3,3,60
40,2025-02-14,1,1,1,1,0,0,0,0,1,3,1,1,4,46
40,2025-02-13,1,0,1,0,0,0,0,0,0,2,0,0,5,30
40,2025-02-12,0,0,0,0,0,1,0,0,0,0,1,0,0,5
40,2025-02-11,1,1,1,1,1,1,1,1,1,3,3,3,1,56
40,2025-02-10,1,0,1,1,0,1,1,0,0,2,2,1,2,37
40,2025-02-09,0,0,0,0,0,0,1,1,0,0,0,2,0,6
41,2025-03-10,0,0,0,1,1,0,0,0,1,0,2,1,0,13
41,2025-03-09,0,0,0,0,0,0,1,0,1,0,0,2,0,6
41,2025-03-08,1,1,1,1,1,1,1,1,1,3,3,3,1,56
41,2025-03-07,0,1,0,1,1,0,1,0,1,1,2,2,0,26
41,2025-03-06,1,1,1,1,1,1,1,1,1,3,3,3,1,56
41,2025-03-05,1,1,1,1,1,1,1,1,1,3,3,3,2,58
41,2025-03-04,1,1,1,0,0,0,0,0,0,3,0,0,3,36
41,2025-03-03,1,1,1,1,0,1,0,0,1,3,2,1,4,51
41,2025-03-02,0,0,1,0,0,0,0,0,0,1,0,0,0,10
41,2025-03-01,1,0,1,0,0,1,0,0,0,2,1,0,1,27
41,2025-02-28,1,0,0,0,0,1,0,0,1,1,1,1,0,18
41,2025-02-27,1,0,1,0,0,0,1,0,0,2,0,1,1,25
41,2025-02-26,0,0,1,1,1,0,1,0,0,1,2,1,0,23
41,2025-02-25,0,1,0,1,1,0,1,1,1,1,2,3,0,29
41,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,1,56
41,2025-02-23,1,1,1,1,1,1,1,1,1,3,3,3,2,58
41,2025-02-22,1,1,0,0,0,1,1,1,0,2,1,2,3,37
41,2025-02-21,0,1,1,0,1,1,0,0,1,2,2,1,4,41
41,2025-02-20,1,1,1,1,1,1,1,1,1,3,3,3,5,64
41,2025-02-19,1,0,1,1,0,0,1,0,0,2,1,1,6,40
41,2025-02-18,1,0,1,1,0,1,1,0,1,2,2,2,7,50
41,2025-02-17,0,0,1,0,0,0,0,0,1,1,0,1,0,13
41,2025-02-16,0,0,1,0,0,1,0,0,0,1,1,0,0,15
41,2025-02-15,1,1,1,1,1,1,1,1,1,3,3,3,1,56
41,2025-02-14,1,1,1,1,1,1,1,1,1,3,3,3,2,58
41,2025-02-13,1,1,1,1,1,1,1,1,1,3,3,3,3,60
41,2025-02-12,0,0,1,0,0,0,0,0,0,1,0,0,0,10
41,2025-02-11,1,0,0,1,1,1,0,1,0,1,3,1,0,28
41,2025-02-10,1,1,1,1,0,1,1,0,1,3,2,2,1,48
41,2025-02-09,1,0,1,0,0,1,0,0,1,2,1,1,2,32
42,2025-03-10,1,1,1,1,0,0,0,0,0,3,1,0,1,37
42,2025-03-09,1,1,1,1,1,1,1,1,1,3,3,3,2,58
42,2025-03-08,1,1,1,1,1,1,1,1,1,3,3,3,3,60
42,2025-03-07,1,1,1,1,1,1,1,1,1,3,3,3,4,62
42,2025-03-06,0,0,0,0,0,1,0,0,0,0,1,0,0,5
42,2025-03-05,1,0,1,0,0,0,0,0,0,2,0,0,1,22
42,2025-03-04,0,1,1,1,1,0,1,1,1,2,2,3,2,43
42,2025-03-03,1,0,0,1,0,0,1,0,0,1,1,1,0,18
42,2025-03-02,1,1,1,0,0,1,1,1,0,3,1,2,1,43
42,2025-03-01,1,0,1,0,0,1,0,0,1,2,1,1,2,32
42,2025-02-28,0,0,0,0,1,0,1,1,1,0,1,3,0,14
42,2025-02-27,1,1,0,1,0,0,0,1,0,2,1,1,1,30
42,2025-02-26,1,1,1,1,1,1,1,1,1,3,3,3,2,58
42,2025-02-25,1,1,1,1,1,1,1,1,1,3,3,3,3,60
42,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,4,62
42,2025-02-23,0,0,1,0,0,0,0,0,1,1,0,1,0,13
42,2025-02-22,1,0,1,0,0,1,0,0,1,2,1,1,1,30
42,2025-02-21,0,1,0,0,1,0,0,0,1,1,1,1,0,18
42,2025-02-20,1,1,1,1,1,1,1,1,1,3,3,3,1,56
42,2025-02-19,1,0,1,1,0,0,0,0,1,2,1,1,2,32
42,2025-02-18,0,0,0,1,0,0,1,1,1,0,1,3,0,14
42,2025-02-17,0,0,0,1,0,0,0,1,1,0,1,2,0,11
42,2025-02-16,0,0,1,0,0,1,0,0,0,1,1,0,0,15
42,2025-02-15,1,1,1,1,1,0,1,1,0,3,2,2,1,48
42,2025-02-14,1,1,1,1,1,1,1,1,1,3,3,3,2,58
42,2025-02-13,1,1,1,0,0,0,0,0,1,3,0,1,3,39
42,2025-02-12,1,0,1,0,0,0,0,0,0,2,0,0,4,28
42,2025-02-11,1,1,0,1,0,1,0,0,1,2,2,1,5,43
42,2025-02-10,0,0,0,0,0,1,0,0,1,0,1,1,0,8
42,2025-02-09,1,1,1,1,1,1,1,1,1,3,3,3,1,56
43,2025-03-10,1,1,1,1,1,1,1,1,1,3,3,3,1,56
43,2025-03-09,1,1,1,1,0,1,0,0,1,3,2,1,2,47
43,2025-03-08,1,0,1,0,0,0,1,0,0,2,0,1,3,29
43,2025-03-07,0,0,1,1,0,1,1,0,1,1,2,2,0,26
43,2025-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2025-03-05,1,1,1,1,1,1,1,1,1,3,3,3,1,56
43,2025-03-04,1,1,1,0,0,1,1,1,0,3,1,2,2,45
43,2025-03-03,1,1,1,1,1,1,1,1,1,3,3,3,3,60
43,2025-03-02,1,1,1,1,1,1,1,1,1,3,3,3,4,62
43,2025-03-01,1,1,1,0,0,1,0,1,1,3,1,2,5,51
43,2025-02-28,1,0,1,0,0,1,0,0,1,2,1,1,6,40
43,2025-02-27,1,1,1,1,1,1,1,1,1,3,3,3,7,68
43,2025-02-26,0,0,0,0,0,0,0,0,1,0,0,1,0,3
43,2025-02-25,0,0,1,0,0,0,0,0,1,1,0,1,0,13
43,2025-02-24,1,0,1,0,0,1,0,0,1,2,1,1,1,30
43,2025-02-23,1,1,1,1,1,1,1,1,1,3,3,3,2,58
43,2025-02-22,1,0,1,1,0,1,1,0,1,2,2,2,3,42
43,2025-02-21,0,0,1,0,0,1,0,0,0,1,1,0,0,15
43,2025-02-20,1,1,1,1,1,1,1,1,1,3,3,3,1,56
43,2025-02-19,1,1,1,0,0,1,1,0,0,3,1,1,2,42
43,2025-02-18,1,1,1,1,1,1,1,1,1,3,3,3,3,60
43,2025-02-17,1,1,1,1,1,1,1,1,1,3,3,3,4,62
43,2025-02-16,1,0,1,0,0,1,0,0,1,2,1,1,5,38
43,2025-02-15,0,1,0,0,1,1,0,1,0,1,2,1,0,23
43,2025-02-14,1,0,1,1,0,0,1,0,1,2,1,2,1,33
43,2025-02-13,1,0,1,0,0,0,1,0,1,2,0,2,2,30
43,2025-02-12,0,0,1,0,0,0,0,0,0,1,0,0,0,10
43,2025-02-11,1,1,1,1,1,1,1,1,1,3,3,3,1,56
43,2025-02-10,1,1,0,1,1,1,1,0,0,2,3,1,2,42
43,2025-02-09,1,0,0,0,0,1,0,0,0,1,1,0,0,15
44,2025-03-10,1,1,1,1,1,1,1,1,1,3,3,3,1,56
44,2025-03-09,1,1,1,1,1,1,1,1,1,3,3,3,2,58
44,2025-03-08,0,1,1,0,0,0,0,1,1,2,0,2,3,32
44,2025-03-07,1,0,1,1,0,1,1,0,0,2,2,1,4,41
44,2025-03-06,1,1,1,1,0,1,0,0,0,3,2,0,5,50
44,2025-03-05,1,1,1,0,0,1,1,0,0,3,1,1,6,50
44,2025-03-04,0,0,0,0,1,0,1,1,1,0,1,3,0,14
44,2025-03-03,1,0,0,0,0,0,0,0,1,1,0,1,0,13
44,2025-03-02,1,0,1,1,0,1,1,0,0,2,2,1,1,35
44,2025-03-01,1,1,1,1,1,1,1,1,1,3,3,3,2,58
44,2025-02-28,0,1,0,1,1,1,0,1,1,1,3,2,0,31
44,2025-02-27,1,1,1,1,1,1,1,1,1,3,3,3,1,56
44,2025-02-26,1,1,1,1,1,1,1,1,1,3,3,3,2,58
44,2025-02-25,0,0,1,0,0,0,0,0,1,1,0,1,0,13
44,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,1,56
44,2025-02-23,0,0,1,0,0,1,0,0,0,1,1,0,0,15
44,2025-02-22,1,0,0,0,1,0,0,0,1,1,1,1,0,18
44,2025-02-21,1,0,1,0,0,0,0,0,0,2,0,0,1,22
44,2025-02-20,0,0,0,0,0,1,0,0,1,0,1,1,0,8
44,2025-02-19,1,0,0,0,0,0,0,1,0,1,0,1,0,13
44,2025-02-18,1,1,1,1,0,0,1,0,0,3,1,1,1,40
44,2025-02-17,1,1,1,1,1,1,1,1,1,3,3,3,2,58
44,2025-02-16,0,0,0,0,0,0,0,0,1,0,0,1,0,3
44,2025-02-15,1,0,1,1,1,1,0,0,1,2,3,1,1,40
44,2025-02-14,0,1,1,0,1,0,0,0,0,2,1,0,2,29
44,2025-02-13,1,1,1,1,1,1,1,1,1,3,3,3,3,60
44,2025-02-12,1,1,1,1,1,1,1,1,1,3,3,3,4,62
44,2025-02-11,0,0,1,0,0,1,0,0,0,1,1,0,0,15
44,2025-02-10,1,0,0,0,0,0,0,0,1,1,0,1,0,13
44,2025-02-09,0,0,1,0,0,0,0,0,1,1,0,1,0,13
45,2025-03-10,1,1,1,0,0,1,0,0,1,3,1,1,1,40
45,2025-03-09,1,0,1,0,0,0,1,0,1,2,0,2,2,30
45,2025-03-08,1,1,1,1,1,1,1,1,1,3,3,3,3,60
45,2025-03-07,1,0,1,1,0,1,0,0,0,2,2,0,4,38
45,2025-03-06,0,0,0,1,1,0,0,1,1,0,2,2,0,16
45,2025-03-05,1,1,1,0,0,0,1,1,1,3,0,3,1,41
45,2025-03-04,1,1,1,0,0,0,1,0,0,3,0,1,2,37
45,2025-03-03,1,0,0,0,0,1,0,0,0,1,1,0,0,15
45,2025-03-02,1,0,1,1,0,1,1,0,0,2,2,1,1,35
45,2025-03-01,0,1,0,1,1,1,1,1,1,1,3,3,0,34
45,2025-02-28,1,0,1,0,0,1,0,0,0,2,1,0,1,27
45,2025-02-27,1,1,1,1,0,1,0,0,0,3,2,0,2,44
45,2025-02-26,1,0,1,0,0,1,0,0,0,2,1,0,3,31
45,2025-02-25,1,1,1,1,1,1,1,1,1,3,3,3,4,62
45,2025-02-24,0,0,1,1,0,0,1,0,1,1,1,2,0,21
45,2025-02-23,1,1,1,1,1,0,0,1,1,3,2,2,1,48
45,2025-02-22,1,0,0,0,0,0,1,0,0,1,0,1,0,13
45,2025-02-21,1,1,1,1,1,1,1,1,1,3,3,3,1,56
45,2025-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2025-02-19,1,1,1,1,1,1,1,1,1,3,3,3,1,56
45,2025-02-18,1,1,1,1,1,1,1,1,1,3,3,3,2,58
45,2025-02-17,1,1,1,1,1,1,1,1,1,3,3,3,3,60
45,2025-02-16,1,1,1,1,1,1,1,1,1,3,3,3,4,62
45,2025-02-15,1,0,1,1,0,0,1,0,0,2,1,1,5,38
45,2025-02-14,1,1,1,1,1,1,1,1,1,3,3,3,6,66
45,2025-02-13,1,1,1,1,1,1,1,1,1,3,3,3,7,68
45,2025-02-12,1,1,1,1,1,1,1,1,1,3,3,3,8,70
45,2025-02-11,1,0,0,0,0,0,0,0,1,1,0,1,0,13
45,2025-02-10,0,1,0,0,0,0,1,0,1,1,0,2,0,16
45,2025-02-09,1,1,1,1,1,1,1,1,1,3,3,3,1,56
46,2025-03-10,1,1,1,1,1,1,1,1,1,3,3,3,1,56
46,2025-03-09,1,0,1,0,0,1,1,0,0,2,1,1,2,32
46,2025-03-08,1,1,1,1,0,1,1,0,1,3,2,2,3,52
46,2025-03-07,1,1,1,0,0,1,0,0,0,3,1,0,4,43
46,2025-03-06,1,0,1,0,0,1,0,0,1,2,1,1,5,38
46,2025-03-05,1,1,1,1,0,1,0,0,0,3,2,0,6,52
46,2025-03-04,1,1,1,1,0,0,0,0,0,3,1,0,7,49
46,2025-03-03,1,1,1,1,1,1,1,1,1,3,3,3,8,70
46,2025-03-02,1,1,1,1,1,1,1,1,1,3,3,3,9,72
46,2025-03-01,1,1,1,1,1,1,1,1,1,3,3,3,10,74
46,2025-02-28,1,1,1,1,1,1,1,1,1,3,3,3,11,76
46,2025-02-27,1,0,1,1,0,0,1,0,1,2,1,2,12,55
46,2025-02-26,1,1,1,1,0,0,1,0,1,3,1,2,13,67
46,2025-02-25,1,1,1,1,1,1,1,1,1,3,3,3,14,82
46,2025-02-24,0,1,0,1,0,1,0,1,0,1,2,1,0,23
46,2025-02-23,0,0,0,0,0,1,1,1,0,0,1,2,0,11
46,2025-02-22,1,1,1,0,0,1,1,0,0,3,1,1,1,40
46,2025-02-21,1,0,1,1,0,1,1,0,1,2,2,2,2,40
46,2025-02-20,1,0,0,1,1,0,1,0,1,1,2,2,0,26
46,2025-02-19,1,0,1,0,0,0,1,0,0,2,0,1,1,25
46,2025-02-18,1,1,1,1,1,1,1,1,1,3,3,3,2,58
46,2025-02-17,1,1,1,0,1,1,0,0,0,3,2,0,3,46
46,2025-02-16,1,1,1,0,0,0,1,0,1,3,0,2,4,44
46,2025-02-15,1,1,1,1,1,1,1,1,1,3,3,3,5,64
46,2025-02-14,0,0,1,0,0,1,0,0,0,1,1,0,0,15
46,2025-02-13,0,0,1,0,0,1,0,0,0,1,1,0,0,15
46,2025-02-12,1,1,1,1,1,1,1,1,1,3,3,3,1,56
46,2025-02-11,1,0,1,1,1,0,1,1,0,2,2,2,2,40
46,2025-02-10,1,0,1,1,0,0,0,0,1,2,1,1,3,34
46,2025-02-09,1,1,1,1,1,1,1,1,1,3,3,3,4,62
47,2025-03-10,0,0,1,0,0,1,0,0,1,1,1,1,0,18
47,2025-03-09,1,0,1,0,0,1,0,0,1,2,1,1,1,30
47,2025-03-08,1,1,0,0,1,1,0,1,0,2,2,1,2,37
47,2025-03-07,0,1,1,1,0,0,1,1,1,2,1,3,3,40
47,2025-03-06,0,0,0,0,1,0,0,1,0,0,1,1,0,8
47,2025-03-05,1,1,1,1,1,1,1,1,1,3,3,3,1,56
47,2025-03-04,1,1,1,1,1,1,1,1,1,3,3,3,2,58
47,2025-03-03,1,1,1,1,1,1,1,1,1,3,3,3,3,60
47,2025-03-02,1,1,1,1,0,1,0,0,0,3,2,0,4,48
47,2025-03-01,1,1,1,1,1,1,1,1,1,3,3,3,5,64
47,2025-02-28,0,1,1,0,0,1,1,0,1,2,1,2,6,43
47,2025-02-27,1,0,1,1,0,0,0,0,0,2,1,0,7,39
47,2025-02-26,1,1,0,1,0,1,0,0,0,2,2,0,8,46
47,2025-02-25,1,0,1,0,0,1,0,0,0,2,1,0,9,43
47,2025-02-24,1,1,1,1,1,1,1,1,1,3,3,3,10,74
47,2025-02-23,1,1,1,1,0,1,1,0,1,3,2,2,11,68
47,2025-02-22,1,1,1,1,1,1,1,1,1,3,3,3,12,78
47,2025-02-21,0,0,1,0,0,1,0,0,0,1,1,0,0,15
47,2025-02-20,0,0,0,1,1,0,1,1,1,0,2,3,0,19
47,2025-02-19,1,0,1,0,0,1,0,0,1,2,1,1,1,30
47,2025-02-18,1,1,1,1,1,1,1,1,1,3,3,3,2,58
47,2025-02-17,1,1,1,1,1,1,1,1,1,3,3,3,3,60
47,2025-02-16,1,0,0,0,0,0,0,0,0,1,0,0,0,10
47,2025-02-15,1,1,1,1,0,0,0,0,0,3,1,0,1,37
47,2025-02-14,1,1,1,1,1,1,1,1,1,3,3,3,2,58
47,2025-02-13,0,0,0,1,1,0,1,1,0,0,2,2,0,16
47,2025-02-12,1,1,0,0,1,0,0,1,1,2,1,2,1,33
47,2025-02-11,1,1,1,1,0,1,0,0,0,3,2,0,2,44
47,2025-02-10,1,1,1,1,1,1,1,1,1,3,3,3,3,60
47,2025-02-09,0,1,0,0,1,0,0,0,0,1,1,0,0,15
48,2025-03-10,0,1,1,0,1,1,1,1,1,2,2,3,1,41
48,2025-03-09,1,0,1,1,0,0,0,0,0,2,1,0,2,29
48,2025-03-08,0,0,1,0,0,0,0,0,1,1,0,1,0,13
48,2025-03-07,0,0,1,0,0,1,0,0,0,1,1,0,0,15
48,2025-03-06,1,1,1,1,1,1,1,1,1,3,3,3,1,56
48,2025-03-05,0,0,0,0,0,1,0,0,0,0,1,0,0,5
48,2025-03-04,0,1,1,1,1,1,1,1,1,2,3,3,1,46
48,2025-03-03,1,1,1,1,1,1,1,1,1,3,3,3,2,58
48,2025-03-02,1,1,1,1,1,1,1,1,1,3,3,3,3,60
48,2025-03-01,1,1,1,1,1,1,1,1,1,3,3,3,4,62
48,2025-02-28,0,1,1,1,0,1,0,1,1,2,2,2,5,46
48,2025-02-27,1,1,1,1,1,1,1,1,1,3,3,3,6,66
48,2025-02-26,1,1,1,1,1,1,1,1,1,3,3,3,7,68
48,2025-02-25,1,1,1,1,1,1,1,1,1,3,3,3,8,70
48,2025-02-24,0,0,1,0,0,0,0,0,0,1,0,0,0,10
48,2025-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2025-02-22,1,0,0,1,1,1,0,0,1,1,3,1,0,28
48,2025-02-21,1,0,1,0,0,1,1,0,1,2,1,2,1,33
48,2025-02-20,1,1,1,0,0,0,0,0,0,3,0,0,2,34
48,2025-02-19,1,0,1,1,0,1,0,0,1,2,2,1,3,39
48,2025-02-18,1,0,1,0,0,0,0,0,0,2,0,0,4,28
48,2025-02-17,1,1,1,1,1,1,1,1,1,3,3,3,5,64
48,2025-02-16,1,1,1,1,1,1,1,1,1,3,3,3,6,66
48,2025-02-15,1,0,1,1,0,1,1,0,1,2,2,2,7,50
48,2025-02-14,1,0,1,1,0,0,1,0,1,2,1,2,8,47
48,2025-02-13,0,1,1,1,0,1,0,0,0,2,2,0,9,48
48,2025-02-12,1,0,1,0,0,0,0,0,1,2,0,1,10,43
48,2025-02-11,1,1,1,1,1,1,1,1,1,3,3,3,11,76
48,2025-02-10,0,1,1,0,1,1,1,0,1,2,2,2,12,60
48,2025-02-09,1,1,1,0,0,1,0,0,0,3,1,0,13,61
49,2025-03-10,1,1,0,0,1,1,0,1,0,2,2,1,1,35
49,2025-03-09,1,1,1,1,1,1,1,1,1,3,3,3,2,58
49,2025-03-08,0,1,0,1,0,1,1,1,0,1,2,2,0,26
49,2025-03-07,1,1,1,1,1,1,1,1,1,3,3,3,1,56
49,2025-03-06,1,0,1,0,0,1,0,0,1,2,1,1,2,32
49,2025-03-05,1,0,0,0,0,1,0,0,0,1,1,0,0,15
49,2025-03-04,1,0,1,1,0,1,0,0,0,2,2,0,1,32
49,2025-03-03,1,1,1,0,0,0,0,1,1,3,0,2,2,40
49,2025-03-02,1,1,1,1,1,1,1,1,1,3,3,3,3,60
49,2025-03-01,0,1,0,1,0,1,0,0,0,1,2,0,0,20
49,2025-02-28,1,1,1,1,1,1,1,1,1,3,3,3,1,56
49,2025-02-27,1,0,1,0,0,0,0,0,0,2,0,0,2,24
49,2025-02-26,1,1,1,1,1,1,1,1,1,3,3,3,3,60
49,2025-02-25,1,1,1,0,0,1,1,0,1,3,1,2,4,49
49,2025-02-24,1,0,1,0,0,0,1,0,1,2,0,2,5,36
49,2025-02-23,1,0,0,0,0,0,0,0,1,1,0,1,0,13
49,2025-02-22,0,0,0,0,0,0,1,0,1,0,0,2,0,6
49,2025-02-21,0,0,0,0,1,1,1,0,1,0,2,2,0,16
49,2025-02-20,1,1,1,1,1,1,1,1,1,3,3,3,1,56
49,2025-02-19,1,1,1,1,1,1,1,1,1,3,3,3,2,58
49,2025-02-18,1,1,1,1,1,1,1,1,1,3,3,3,3,60
49,2025-02-17,1,0,1,0,0,1,0,0,1,2,1,1,4,36
49,2025-02-16,0,1,1,1,1,0,1,0,0,2,2,1,5,43
49,2025-02-15,1,0,1,0,0,0,0,0,1,2,0,1,6,35
49,2025-02-14,1,1,1,1,1,1,1,1,1,3,3,3,7,68
49,2025-02-13,0,1,1,1,0,1,1,0,1,2,2,2,8,52
49,2025-02-12,1,1,1,1,1,1,1,1,1,3,3,3,9,72
49,2025-02-11,0,1,1,0,0,0,0,1,0,2,0,1,10,43
49,2025-02-10,1,1,1,1,1,1,1,1,1,3,3,3,11,76
49,2025-02-09,1,1,1,0,0,1,1,0,1,3,1,2,12,65
50,2025-03-10,0,0,0,0,0,0,0,0,1,0,0,1,0,3
50,2025-03-09,1,1,1,1,0,0,1,0,0,3,1,1,1,40
50,2025-03-08,1,0,1,1,0,0,0,0,0,2,1,0,2,29
50,2025-03-07,1,0,0,0,0,1,0,0,0,1,1,0,0,15
50,2025-03-06,1,1,1,1,1,1,1,1,1,3,3,3,1,56
50,2025-03-05,1,0,1,0,0,0,0,0,0,2,0,0,2,24
50,2025-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2025-03-03,0,1,0,0,0,0,0,1,1,1,0,2,0,16
50,2025-03-02,1,1,1,1,1,1,1,1,1,3,3,3,1,56
50,2025-03-01,1,1,1,1,0,0,1,0,1,3,1,2,2,45
50,2025-02-28,1,1,1,1,1,1,1,1,1,3,3,3,3,60
50,2025-02-27,1,1,1,1,1,1,1,1,1,3,3,3,4,62
50,2025-02-26,1,1,1,1,1,1,1,1,1,3,3,3,5,64
50,2025-02-25,1,0,0,0,0,0,0,0,0,1,0,0,0,10
50,2025-02-24,0,0,0,1,0,0,0,1,0,0,1,1,0,8
50,2025-02-23,0,0,1,0,0,1,0,0,0,1,1,0,0,15
50,2025-02-22,1,1,1,1,1,1,1,1,1,3,3,3,1,56
50,2025-02-21,1,0,1,0,0,1,1,0,1,2,1,2,2,35
50,2025-02-20,1,1,1,0,0,1,0,0,0,3,1,0,3,41
50,2025-02-19,1,0,1,0,0,1,0,0,1,2,1,1,4,36
50,2025-02-18,1,1,1,1,1,1,1,1,1,3,3,3,5,64
50,2025-02-17,1,1,1,1,1,1,1,1,1,3,3,3,6,66
50,2025-02-16,1,0,1,0,0,1,0,0,0,2,1,0,7,39
50,2025-02-15,1,1,1,0,0,1,0,0,0,3,1,0,8,51
50,2025-02-14,1,1,1,1,1,1,1,1,1,3,3,3,9,72
50,2025-02-13,1,1,1,1,1,1,1,1,1,3,3,3,10,74
50,2025-02-12,1,0,0,0,0,1,0,0,0,1,1,0,0,15
50,2025-02-11,1,1,1,1,1,1,1,1,1,3,3,3,1,56
